"","resp_id","site","Mig_status","Reason","hh_age","hh_size","dist2park","dist_mig","PA","new_dist","education","MigrantF","PC1","PC2","Sn","Cleared_land","z.Mig_status","z.Reason","z.hh_age","z.hh_size","z.dist2park","z.dist_mig","z.new_dist","z.PC1","z.PC2","z.Sn"
"98","AMP014","Ampahitra",0,5,2,7,-2390,37.57,"New",32.082,"Low","Migrant",-0.300862623804437,1.32152081251215,300,"no",-1.31390979705491,1.26635310936407,-0.949083692817672,0.556503826826278,-2.16387538733047,-0.0462770298764338,-0.116587587432607,-0.242708916898733,1.27528421412016,-0.0288198542921657
"99","AMP015","Ampahitra",0,4,5,12,-644,29.4,"New",25.897,"High","Migrant",-0.478283078079197,1.09922871560669,301,"no",-1.31390979705491,0.107015755720908,-0.707446743742107,2.58740114846379,-1.29887232407889,-0.127791415027217,-0.178110216064568,-0.423609949841645,1.05576564404572,-0.0232273181854161
"100","AMP016","Ampahitra",0,4,3,3,-1112,0,"New",13.676,"Low","Migrant",0.200791249691918,-0.234524764756149,71,"yes",-1.31390979705491,0.107015755720908,-0.868538043125817,-1.06821403048373,-1.53072881525972,-0.421123474198945,-0.299673359882061,0.268786244503375,-0.261346664115097,-1.30951062273782
"101","AMP017","Ampahitra",0,4,34,5,-1717,18.4,"New",21.029,"Low","Migrant",1.26661995343083,1.52933624764795,134,"yes",-1.31390979705491,0.107015755720908,1.62837709732169,-0.255855101828725,-1.83045782629478,-0.23754150519351,-0.226532553361316,1.35552404051861,1.48050674697436,-0.957180848012595
"102","AMP018","Ampahitra",0,4,1,5,-2949,29.4,"New",25.897,"Low","Migrant",-0.994361989069199,-0.303742925029748,302,"no",-1.31390979705491,0.107015755720908,-1.02962934250953,-0.255855101828725,-2.4408150851298,-0.127791415027217,-0.178110216064568,-0.949813134585863,-0.329701193034343,-0.0176347820786666
"103","AMP019","Ampahitra",0,3,7,6,-1141,18.4,"New",21.029,"Low","Migrant",0.894397174756939,0.290465621257649,173,"yes",-1.31390979705491,-1.05232159792226,-0.546355444358397,0.150324362498776,-1.54509599099529,-0.23754150519351,-0.226532553361316,0.97599911244741,0.257093444394883,-0.739071939849362
"104","AMP020","Ampahitra",0,2,5,5,-772,29.4,"New",25.897,"Low","Migrant",-1.33138576055325,-0.0778388803782129,72,"yes",-1.31390979705491,-2.21165895156542,-0.707446743742107,-0.255855101828725,-1.36228606525655,-0.127791415027217,-0.178110216064568,-1.29344853241527,-0.106615741296361,-1.30391808663107
"105","AMP021","Ampahitra",0,4,9,10,-2408,29.4,"New",25.897,"Low","Migrant",0.681807373184708,0.779736559083279,167,"yes",-1.31390979705491,0.107015755720908,-0.385264144974686,1.77504221980878,-2.17279294468358,-0.127791415027217,-0.178110216064568,0.759238791013511,0.740259774397796,-0.772627156489859
"106","AMP022","Ampahitra",0,4,1,5,-1336,29.4,"New",25.897,"Low","Migrant",0.434767822555544,1.00631564510855,303,"no",-1.31390979705491,0.107015755720908,-1.02962934250953,-0.255855101828725,-1.64170286232064,-0.127791415027217,-0.178110216064568,0.507352896181112,0.964011845053707,-0.012042245971917
"107","AMP023","Ampahitra",0,4,45,9,-293,29.4,"New",25.897,"Low","Migrant",0.878866745453996,-0.320257285495919,135,"yes",-1.31390979705491,0.107015755720908,2.5143792439321,1.36886275548128,-1.12497995569326,-0.127791415027217,-0.178110216064568,0.960164012067166,-0.346009504691367,-0.951588311905845
"108","AMP024","Ampahitra",0,4,5,1,-910,77.71,"New",72.187,"High","Migrant",-1.13325867072695,0.202722683656691,175,"yes",-1.31390979705491,0.107015755720908,-0.707446743742107,-1.88057295913873,-1.43065400496372,0.354211026421293,0.282339659339387,-1.09143464765739,0.17044527082313,-0.727886867635863
"109","AMP025","Ampahitra",0,4,6,8,-1074,29.4,"New",25.897,"Low","Migrant",1.54221112593843,1.44503257239258,304,"no",-1.31390979705491,0.107015755720908,-0.626901094050252,0.962683291153779,-1.5119028608476,-0.127791415027217,-0.178110216064568,1.63652167396715,1.39725492425234,-0.00644970986516741
"110","AMP026","Ampahitra",0,4,10,11,-1410,29.4,"New",25.897,"Low","Migrant",2.00103580273337,1.89095359856218,163,"yes",-1.31390979705491,0.107015755720908,-0.304718495282831,2.18122168413628,-1.67836393143897,-0.127791415027217,-0.178110216064568,2.10434742895797,1.8376122171727,-0.794997300916857
"111","AMP027","Ampahitra",1,NA,3,3,-1014,NA,"New",NA,"High","Non-migrant",0.202346367258572,0.491594463612952,305,"no",0.759664661424077,NA,-0.868538043125817,-1.06821403048373,-1.48217766967057,NA,NA,0.270371869877323,0.455712812735905,-0.000857173758417836
"112","AMP028","Ampahitra",0,4,20,7,-76,18.4,"New",21.029,"Low","Migrant",0.4066071851005,1.72300470766643,306,"no",-1.31390979705491,0.107015755720908,0.50073800163572,0.556503826826278,-1.017473847603,-0.23754150519351,-0.226532553361316,0.478639812197801,1.67175881577758,0.00473536234833174
"113","AMP029","Ampahitra",0,4,5,10,85,0,"New",13.676,"Low","Migrant",-1.10368352854595,-0.219943946189525,179,"no",-1.31390979705491,0.107015755720908,-0.707446743742107,1.77504221980878,-0.937711251277967,-0.421123474198945,-0.299673359882061,-1.06127930963932,-0.246947769656778,-0.705516723208864
"114","AMP030","Ampahitra",0,4,8,11,-52,47.013,"New",43.215,"High","Migrant",1.31871027785168,1.15822628611677,307,"no",-1.31390979705491,0.107015755720908,-0.465809794666541,2.18122168413628,-1.00558377113219,0.0479384338908665,-0.0058468558950781,1.40863625654005,1.11402710496373,0.0103278984550813
"115","AMP031","Ampahitra",0,4,2,4,-61,33.84,"New",34.905,"High","Migrant",0.979023024715978,1.23774500172931,308,"no",-1.31390979705491,0.107015755720908,-0.949083692817672,-0.662034566156227,-1.01004254980874,-0.0834922877237312,-0.0885070085113423,1.06228512571369,1.19255366973335,0.0159204345618309
"116","AMP032","Ampahitra",1,NA,6,4,-79,NA,"New",NA,"Low","Non-migrant",-0.477138787442106,0.20635779946015,309,"no",0.759664661424077,NA,-0.626901094050252,-0.662034566156227,-1.01896010716185,NA,NA,-0.422443210870748,0.174035031477418,0.0215129706685805
"117","AMP033","Ampahitra",0,4,34,6,-186,18.4,"New",21.029,"High","Migrant",0.122812699781017,3.06895523171905,73,"yes",-1.31390979705491,0.107015755720908,1.62837709732169,0.150324362498776,-1.07197003142755,-0.23754150519351,-0.226532553361316,0.189277935926807,3.00091598575396,-1.29832555052432
"118","AMP034","Ampahitra",0,4,10,4,-111,139.502,"New",184.961,"Low","Migrant",-0.277416363851703,-0.128941249533545,310,"no",-1.31390979705491,0.107015755720908,-0.304718495282831,-0.662034566156227,-1.03481354245627,0.970727169289981,1.4041105439539,-0.218802695592766,-0.157080508872717,0.02710550677533
"119","AMP035","Ampahitra",0,4,6,7,668,37.57,"New",32.082,"Low","Migrant",-1.33267992527523,-0.0814807220738032,311,"no",-1.31390979705491,0.107015755720908,-0.626901094050252,0.556503826826278,-0.648881477007822,-0.0462770298764338,-0.116587587432607,-1.29476808565371,-0.110212143924177,0.0326980428820796
"120","AMP036","Ampahitra",0,5,16,6,86,83.993,"New",86.027,"Low","Migrant",-0.591636985806744,0.275589411518011,312,"no",-1.31390979705491,1.26635310936407,0.178555402868299,0.150324362498776,-0.937215831425016,0.416898282468095,0.420007109665391,-0.539187598877943,0.242402844343718,0.0382905789888292
"121","AMP037","Ampahitra",0,5,10,5,81,33.41,"New",35.878,"Low","Migrant",-1.13325867072695,0.202722683656691,313,"no",-1.31390979705491,1.26635310936407,-0.304718495282831,-0.255855101828725,-0.939692930689769,-0.0877825185211409,-0.0788285092940589,-1.09143464765739,0.17044527082313,0.0438831150955788
"122","AMP038","Ampahitra",0,4,2,6,19,37.57,"New",32.082,"Low","Migrant",-1.13325867072695,0.202722683656691,314,"no",-1.31390979705491,0.107015755720908,-0.949083692817672,0.150324362498776,-0.9704089615727,-0.0462770298764338,-0.116587587432607,-1.09143464765739,0.17044527082313,0.0494756512023283
"123","AMP039","Ampahitra",0,4,7,8,-998,29.4,"New",25.897,"Low","Migrant",-0.0367331331576043,1.78781630302216,315,"no",-1.31390979705491,0.107015755720908,-0.546355444358397,0.962683291153779,-1.47425095202336,-0.127791415027217,-0.178110216064568,0.0266021830193264,1.73576176025826,0.0550681873090779
"124","AMP040","Ampahitra",0,4,6,7,787,NA,"New",NA,"Low","Migrant",-1.24387437492568,0.282879820801323,316,"no",-1.31390979705491,0.107015755720908,-0.626901094050252,0.556503826826278,-0.589926514506711,NA,NA,-1.20422037594929,0.249602291572878,0.0606607234158275
"125","AMP041","Ampahitra",0,2,39,7,-905,23.097,"New",22.77,"Low","Migrant",0.399138520023445,1.15859795494961,317,"no",-1.31390979705491,-2.21165895156542,2.03110534578097,0.556503826826278,-1.42817690569897,-0.190678216692503,-0.209214704299353,0.471024629198373,1.11439413650404,0.0662532595225771
"126","AMP042","Ampahitra",0,3,2,3,470,481.156,"New",473.586,"Low","Migrant",-1.44070730003001,0.00596009846200929,318,"no",-1.31390979705491,-1.05232159792226,-0.949083692817672,-1.06821403048373,-0.746974607892022,4.37950510616949,4.27508365452781,-1.40491470746873,-0.023862317918798,0.0718457956293266
"127","AMP043","Ampahitra",0,4,11,5,146,33.41,"New",35.878,"Low","Migrant",-0.708723513615323,0.337537340184692,319,"no",-1.31390979705491,0.107015755720908,-0.224172845590976,-0.255855101828725,-0.907490640247986,-0.0877825185211409,-0.0788285092940589,-0.658571093362007,0.303577851954388,0.0774383317360762
"128","AMP044","Ampahitra",1,NA,6,4,-181,NA,"New",NA,"Low","Non-migrant",-0.1542800688401,0.723462700392325,320,"no",0.759664661424077,NA,-0.626901094050252,-0.662034566156227,-1.0694929321628,NA,NA,-0.0932507514755135,0.684688041689443,0.0830308678428258
"129","AMP045","Ampahitra",0,4,24,3,74,164.68,"New",170.528,"High","Migrant",0.827100156575147,-0.465930953319531,74,"yes",-1.31390979705491,0.107015755720908,0.82292060040314,-1.06821403048373,-0.943160869660422,1.2219351483997,1.26054448105251,0.907381882529765,-0.489865609803995,-1.29273301441757
"130","AMP046","Ampahitra",0,5,11,5,-515,18.4,"New",21.029,"High","Migrant",0.297246294156664,-0.215640514904463,154,"yes",-1.31390979705491,1.26635310936407,-0.224172845590976,-0.255855101828725,-1.23496316304827,-0.23754150519351,-0.226532553361316,0.367133513692559,-0.24269803205809,-0.845330125877603
"131","AMP047","Ampahitra",1,NA,3,4,515,NA,"New",NA,"High","Non-migrant",-0.791173734571643,-0.375941337409465,18,"yes",0.759664661424077,NA,-0.868538043125817,-0.662034566156227,-0.724680714509249,NA,NA,-0.742638796820094,-0.40099878961053,-1.60591503639555
"132","AMP048","Ampahitra",0,6,33,10,-916,33.41,"New",35.878,"Low","Migrant",-0.848803837377252,-0.285570336393442,136,"yes",-1.31390979705491,2.42569046300724,1.54783144762984,1.77504221980878,-1.43362652408142,-0.0877825185211409,-0.0788285092940589,-0.801399468856227,-0.311755342833067,-0.945995775799096
"133","AMP049","Ampahitra",0,5,8,7,94,0,"New",13.676,"Low","Migrant",0.424534844783762,1.2675615025599,321,"no",-1.31390979705491,1.26635310936407,-0.465809794666541,0.556503826826278,-0.933252472601412,-0.421123474198945,-0.299673359882061,0.496919171069967,1.22199815164733,0.0886234039495754
"134","AMP050","Ampahitra",1,NA,10,6,-46,NA,"New",NA,"Low","Non-migrant",2.31039953852499,0.980730033414343,137,"yes",0.759664661424077,NA,-0.304718495282831,0.150324362498776,-1.00261125201448,NA,NA,2.4197801652146,0.938745463694315,-0.940403239692346
"135","AMP052","Ampahitra",0,6,7,6,120,425.84,"New",425.646,"Low","Migrant",-0.67340474487226,-0.0445337431107491,75,"yes",-1.31390979705491,2.42569046300724,-0.546355444358397,0.150324362498776,-0.920371556424699,3.82760183456598,3.79822111344193,-0.622559452122506,-0.0737261504793024,-1.28714047831082
"136","AMP053","Ampahitra",0,6,18,10,-115,40.67,"New",40.528,"High","Migrant",-0.19378747239004,0.22085192655922,19,"yes",-1.31390979705491,2.42569046300724,0.33964670225201,1.77504221980878,-1.03679522186807,-0.0153474590113876,-0.0325746332813479,-0.133533198842087,0.188348316113075,-1.6003225002888
"137","AMP054","Ampahitra",1,NA,4,5,111,NA,"New",NA,"Low","Non-migrant",-1.31973827805551,-0.0450623051179004,20,"yes",0.759664661424077,NA,-0.787992393433962,-0.255855101828725,-0.924830335101253,NA,NA,-1.28157255326935,-0.0742481176460203,-1.59472996418205
"138","AMP055","Ampahitra",0,4,30,4,377,37.57,"New",32.082,"Low","Migrant",-0.111643392074684,0.0605742721116014,109,"yes",-1.31390979705491,0.107015755720908,1.30619449855427,-0.662034566156227,-0.793048654216419,-0.0462770298764338,-0.116587587432607,-0.0497776417957685,0.0300704375513818,-1.09699425068133
"139","AMP056","Ampahitra",0,4,14,2,238,18.4,"New",21.029,"Low","Migrant",-1.55391133367267,0.0788335522154607,176,"no",-1.31390979705491,0.107015755720908,0.0174641034845892,-1.47439349481123,-0.861912013776539,-0.23754150519351,-0.226532553361316,-1.52033954223748,0.0481018975753186,-0.722294331529113
"140","AMP057","Ampahitra",0,4,11,7,-75,33.41,"New",35.878,"Low","Migrant",-1.33976245171625,0.290023750718052,21,"yes",-1.31390979705491,0.107015755720908,-0.224172845590976,0.556503826826278,-1.01697842775005,-0.0877825185211409,-0.0788285092940589,-1.30198955487079,0.256657087050826,-1.5891374280753
"141","AMP058","Ampahitra",1,NA,10,7,84,NA,"New",NA,"Low","Non-migrant",-0.0744545565191055,1.17577390500525,22,"yes",0.759664661424077,NA,-0.304718495282831,0.556503826826278,-0.938206671130917,NA,NA,-0.0118592473612136,1.13135578313193,-1.58354489196855
"142","AMP060","Ampahitra",0,3,1,4,114,37.57,"New",32.082,"Low","Migrant",-1.43423647642015,0.0241693069399607,324,"no",-1.31390979705491,-1.05232159792226,-1.02962934250953,-0.662034566156227,-0.923344075542402,-0.0462770298764338,-0.116587587432607,-1.39831694127655,-0.00588030477971951,0.105401012269824
"143","AMP061","Ampahitra",1,NA,34,6,2481,NA,"New",NA,"Low","Non-migrant",-0.339536270506322,-0.303749650921879,325,"no",0.759664661424077,NA,1.62837709732169,0.150324362498776,0.249314716391446,NA,NA,-0.282141251037647,-0.32970783500787,0.110993548376574
"144","AMP062","Ampahitra",1,NA,45,5,2555,NA,"New",NA,"Low","Non-migrant",-1.44070730003001,0.00596009846200929,164,"yes",0.759664661424077,NA,2.5143792439321,-0.255855101828725,0.285975785509783,NA,NA,-1.40491470746873,-0.023862317918798,-0.789404764810108
"145","AMP063","Ampahitra",0,4,5,6,2161,0,"New",13.676,"Low","Migrant",-0.814162558926162,0.432261844111685,326,"no",-1.31390979705491,0.107015755720908,-0.707446743742107,0.150324362498776,0.090780363447284,-0.421123474198945,-0.299673359882061,-0.766078608700157,0.397120483215399,0.116586084483323
"146","AMP064","Ampahitra",0,4,23,5,3904,0,"New",13.676,"Low","Migrant",-0.239319071879649,-0.564320466999498,155,"yes",-1.31390979705491,0.107015755720908,0.742374950711285,-0.255855101828725,0.954297167140016,-0.421123474198945,-0.299673359882061,-0.179958022929492,-0.587027522683569,-0.839737589770854
"147","AMP065","Ampahitra",1,NA,15,10,3209,NA,"New",NA,"Low","Non-migrant",0.99960932026353,1.00563387784268,156,"yes",0.759664661424077,NA,0.0980097531764443,1.77504221980878,0.609980369339414,NA,NA,1.08327527673232,0.963338584162246,-0.834145053664104
"148","AMP066","Ampahitra",1,NA,15,6,1673,NA,"New",NA,"Low","Non-migrant",-0.0951302371173809,-0.688891365706593,165,"yes",0.759664661424077,NA,0.0980097531764443,0.150324362498776,-0.150984524792563,NA,NA,-0.0329405369583728,-0.710044156822836,-0.783812228703358
"149","AMP067","Ampahitra",0,4,8,5,2084,0,"New",13.676,"Low","Migrant",-1.44458979419592,-0.00496542662476152,138,"yes",-1.31390979705491,0.107015755720908,-0.465809794666541,-0.255855101828725,0.0526330347700951,-0.421123474198945,-0.299673359882061,-1.40887336718403,-0.034651525802245,-0.934810703585597
"150","AMP068","Ampahitra",0,4,2,4,-48,29.4,"New",25.897,"Low","Migrant",-0.859157155153022,-0.314705069958164,157,"yes",-1.31390979705491,0.107015755720908,-0.949083692817672,-0.662034566156227,-1.00360209172038,-0.127791415027217,-0.178110216064568,-0.811955894763708,-0.340526563855592,-0.828552517557355
"151","AMP069","Ampahitra",0,4,4,2,2985,0,"New",13.676,"Low","Migrant",2.13814679342807,2.56253278673622,327,"no",-1.31390979705491,0.107015755720908,-0.787992393433962,-1.47439349481123,0.499006322278501,-0.421123474198945,-0.299673359882061,2.24414821994278,2.50081214704883,0.122178620590073
"152","AMP070","Ampahitra",0,4,4,3,315,70.74,"New",83.827,"Low","Migrant",0.788660923221506,0.979034487867952,139,"yes",-1.31390979705491,0.107015755720908,-0.787992393433962,-1.06821403048373,-0.82376468509935,0.28466937837956,0.398123555422818,0.868188560386431,0.937071073380754,-0.929218167478847
"153","AMP071","Ampahitra",1,NA,9,4,1696,NA,"New",NA,"Low","Non-migrant",-1.51527703843787,-0.318340185761624,23,"yes",0.759664661424077,NA,-0.385264144974686,-0.662034566156227,-0.139589868174701,NA,NA,-1.48094733155036,-0.344116324509881,-1.5779523558618
"154","AMP072","Ampahitra",1,NA,10,4,1842,NA,"New",NA,"Low","Non-migrant",-1.43047432225822,-0.255285758989344,328,"no",0.759664661424077,NA,-0.304718495282831,-0.662034566156227,-0.0672585696439274,NA,NA,-1.39448098235758,-0.281848624512425,0.127771156696822
"155","AMP073","Ampahitra",0,5,30,2,3934,NA,"New",NA,"Low","Migrant",4.0167154991269,5.46791045911344,329,"no",-1.31390979705491,1.26635310936407,1.30619449855427,-1.47439349481123,0.969159762728531,NA,NA,4.1595700956464,5.36993957463211,0.133363692803572
"156","AMP074","Ampahitra",1,NA,4,4,1497,NA,"New",NA,"Low","Non-migrant",-0.298274294360495,1.32880449590333,110,"yes",0.759664661424077,NA,-0.787992393433962,-0.662034566156227,-0.238178418911852,NA,NA,-0.240069810421863,1.2824770193758,-1.09140171457458
"157","AMP075","Ampahitra",1,NA,7,3,1502,NA,"New",NA,"Low","Non-migrant",-0.338202754317268,1.72233639218483,330,"no",0.759664661424077,NA,-0.546355444358397,-1.06821403048373,-0.2357013196471,NA,NA,-0.280781574347425,1.67109883883318,0.138956228910322
"158","AMP076","Ampahitra",1,NA,14,6,2424,NA,"New",NA,"Low","Non-migrant",0.80148223043723,0.725072313807779,24,"yes",0.759664661424077,NA,0.0174641034845892,0.150324362498776,0.221075784773267,NA,NA,0.881261391974445,0.686277572042758,-1.57235981975505
"159","AMP077","Ampahitra",0,5,14,3,1455,NA,"New",NA,"Low","Migrant",1.25060651726632,0.929081962551996,111,"yes",-1.31390979705491,1.26635310936407,0.0174641034845892,-1.06821403048373,-0.258986052735773,NA,NA,1.33919645780011,0.887741803102515,-1.08580917846784
"160","AMP078","Ampahitra",0,4,14,7,1104,NA,"New",NA,"Low","Migrant",0.3332564592069,1.26324461949058,76,"yes",-1.31390979705491,0.107015755720908,0.0174641034845892,0.556503826826278,-0.432878421121401,NA,NA,0.403850114834523,1.21773513010159,-1.28154794220407
"161","AMP079","Ampahitra",1,NA,12,8,2424,NA,"New",NA,"Low","Non-migrant",1.22590189333223,0.492559627138798,77,"yes",0.759664661424077,NA,-0.143627195899121,0.962683291153779,0.221075784773267,NA,NA,1.31400718632399,0.456665933967074,-1.27595540609732
"162","AMP080","Ampahitra",0,5,12,5,2644,18.4,"New",21.029,"Low","Migrant",-0.435916162763362,-0.183532255125754,64,"yes",-1.31390979705491,1.26635310936407,-0.143627195899121,-0.255855101828725,0.330068152422378,-0.23754150519351,-0.226532553361316,-0.380411893706751,-0.21099038535215,-1.34865837548507
"163","AMP081","Ampahitra",0,4,10,5,2483,39.46,"New",40.663,"Low","Migrant",-1.09067157490589,0.032522868595095,331,"no",-1.31390979705491,0.107015755720908,-0.304718495282831,-0.255855101828725,0.250305556097347,-0.0274199689296798,-0.0312317788164628,-1.04801209158538,0.00236902992489508,0.144548765017071
"164","AMP082","Ampahitra",1,NA,3,3,4939,NA,"New",NA,"Low","Non-migrant",-0.232732754053165,-0.178783915324564,25,"yes",0.759664661424077,NA,-0.868538043125817,-1.06821403048373,1.46705671494379,NA,NA,-0.173242496791474,-0.206301290337548,-1.5667672836483
"165","AMP083","Ampahitra",1,NA,19,9,4728,NA,"New",NA,"Low","Non-migrant",0.544204856248924,1.28984400946531,332,"no",0.759664661424077,NA,0.420192351943865,1.36886275548128,1.36252312597123,NA,NA,0.61893683118041,1.24400264088309,0.150141301123821
"166","AMP084","Ampahitra",1,NA,9,5,2464,NA,"New",NA,"Low","Non-migrant",1.36601362468672,-0.123707693458981,140,"yes",0.759664661424077,NA,-0.385264144974686,-0.255855101828725,0.240892578891287,NA,NA,1.45686758555504,-0.151912251602728,-0.923625631372098
"167","AMP085","Ampahitra",1,NA,25,8,2388,NA,"New",NA,"Low","Non-migrant",-0.551828865853958,-0.408323075779558,158,"yes",0.759664661424077,NA,0.903466250094995,0.962683291153779,0.203240670067049,NA,NA,-0.498598535748716,-0.432976502729817,-0.822959981450605
"168","AMP086","Ampahitra",0,3,11,10,2967,29.4,"New",25.897,"Low","Migrant",1.13245227190072,-0.389525517395426,168,"yes",-1.31390979705491,-1.05232159792226,-0.224172845590976,1.77504221980878,0.490088764925392,-0.127791415027217,-0.178110216064568,1.21872429961182,-0.414413480495471,-0.767034620383109
"169","AMP087","Ampahitra",1,NA,4,3,3255,NA,"New",NA,"Low","Non-migrant",-0.984008671293429,-0.274608191465026,333,"no",0.759664661424077,NA,-0.787992393433962,-1.06821403048373,0.632769682575138,NA,NA,-0.939256708678382,-0.300929972011817,0.15573383723057
"170","AMP088","Ampahitra",1,NA,2,3,2550,NA,"New",NA,"Low","Non-migrant",1.30564829062798,0.831427278144792,334,"no",0.759664661424077,NA,-0.949083692817672,-1.06821403048373,0.283498686245031,NA,NA,1.39531802335936,0.791305551069419,0.16132637333732
"171","AMP089","Ampahitra",0,4,7,5,3028,NA,"New",NA,"Low","Migrant",-0.558109043039479,0.0798967045872834,335,"no",-1.31390979705491,0.107015755720908,-0.546355444358397,-0.255855101828725,0.520309375955373,NA,NA,-0.505001915474967,0.049151785050774,0.166918909444069
"172","AMP090","Ampahitra",0,4,7,6,4033,0,"New",13.676,"Low","Migrant",0.833570980185003,-0.447721744841579,174,"yes",-1.31390979705491,0.107015755720908,-0.546355444358397,0.150324362498776,1.01820632817063,-0.421123474198945,-0.299673359882061,0.91397964872194,-0.471883596664916,-0.733479403742612
"173","AMP091","Ampahitra",0,4,12,9,3170,0,"New",13.676,"Low","Migrant",0.182743250004668,-0.0694621506656952,336,"no",-1.31390979705491,0.107015755720908,-0.143627195899121,1.36886275548128,0.590658995074345,-0.421123474198945,-0.299673359882061,0.250384184834873,-0.098343527601,0.172511445550819
"174","AMP092","Ampahitra",0,4,3,5,2424,18.4,"New",21.029,"High","Migrant",0.191802403058466,-0.0439692587965633,26,"yes",-1.31390979705491,0.107015755720908,-0.868538043125817,-0.255855101828725,0.221075784773267,-0.23754150519351,-0.226532553361316,0.259621057503918,-0.0731687092062902,-1.56117474754155
"175","AMP093","Ampahitra",1,NA,17,9,2878,NA,"New",NA,"Low","Non-migrant",0.119669699137293,1.15502935293731,169,"yes",0.759664661424077,NA,0.259101052560155,1.36886275548128,0.445996398012797,NA,NA,0.186073276885019,1.11087005975183,-0.76144208427636
"176","AMP094","Ampahitra",1,NA,20,11,3090,NA,"New",NA,"Low","Non-migrant",-0.158163015645301,0.145516368899069,337,"no",0.759664661424077,NA,0.50073800163572,2.18122168413628,0.551025406838304,NA,NA,-0.097209872709841,0.113952716253534,0.178103981657569
"177","AMP095","Ampahitra",1,NA,13,7,2424,NA,"New",NA,"Low","Non-migrant",1.8290317820759,1.12994843765826,141,"yes",0.759664661424077,NA,-0.0630815462072659,0.556503826826278,0.221075784773267,NA,NA,1.92896908752342,1.0861020777369,-0.918033095265348
"178","AMP096","Ampahitra",0,4,1,5,2424,29.4,"New",25.897,"Low","Migrant",0.318023236128552,0.058677350053699,338,"no",-1.31390979705491,0.107015755720908,-1.02962934250953,-0.255855101828725,0.221075784773267,-0.127791415027217,-0.178110216064568,0.388318051177108,0.0281971832904779,0.183696517764318
"179","AMP097","Ampahitra",1,NA,18,4,661,NA,"New",NA,"Low","Non-migrant",-0.110539873777048,-0.442212875037601,27,"yes",0.759664661424077,NA,0.33964670225201,-0.662034566156227,-0.652349415978475,NA,NA,-0.0486524750232575,-0.466443460740472,-1.5555822114348
"180","AMP098","Ampahitra",1,NA,4,4,1855,NA,"New",NA,"Low","Non-migrant",-0.852837626500418,1.21951935108611,28,"yes",0.759664661424077,NA,-0.787992393433962,-0.662034566156227,-0.0608181115555708,NA,NA,-0.805512391585669,1.17455541957705,-1.54998967532805
"181","AMP099","Ampahitra",0,5,14,8,2424,21.48,"New",23.707,"Low","Migrant",0.867165741503119,1.35064311745677,78,"yes",-1.31390979705491,1.26635310936407,0.0174641034845892,0.962683291153779,0.221075784773267,-0.206811479946948,-0.199894299606039,0.948233461501081,1.30404316159383,-1.27036286999057
"182","AMP100","Ampahitra",1,NA,11,6,2424,NA,"New",NA,"Low","Non-migrant",-0.340760128807946,-0.0913430947887515,339,"no",0.759664661424077,NA,-0.224172845590976,0.150324362498776,0.221075784773267,NA,NA,-0.283389118606493,-0.119951464332169,0.189289053871068
"183","AMP101","Ampahitra",1,NA,10,6,2252,NA,"New",NA,"Low","Non-migrant",-1.01876047236232,0.13349107159883,79,"yes",0.759664661424077,NA,-0.304718495282831,0.150324362498776,0.13586357006578,NA,NA,-0.974690259650207,0.102077457956829,-1.26477033388382
"184","AMP102","Ampahitra",0,4,25,8,2083,33.84,"New",34.905,"High","Migrant",0.990550619849019,1.54716179238004,340,"no",-1.31390979705491,0.107015755720908,0.903466250094995,0.962683291153779,0.0521376149171445,-0.0834922877237312,-0.0885070085113423,1.0740388655823,1.49810988332001,0.194881589977817
"185","AMP103","Ampahitra",1,NA,10,7,2424,NA,"New",NA,"Low","Non-migrant",-0.392256503597927,0.949876586245846,80,"yes",0.759664661424077,NA,-0.304718495282831,0.556503826826278,0.221075784773267,NA,NA,-0.335895733080021,0.908276973367481,-1.25917779777707
"186","AMP104","Ampahitra",0,4,8,5,1442,0,"New",13.676,"Low","Migrant",-0.671383383102492,-0.0632782394879829,81,"yes",-1.31390979705491,0.107015755720908,-0.465809794666541,-0.255855101828725,-0.26542651082413,-0.421123474198945,-0.299673359882061,-0.620498435913315,-0.0922367727586266,-1.25358526167032
"187","AMP105","Ampahitra",1,NA,7,3,373,NA,"New",NA,"Low","Non-migrant",-1.13196450600498,0.206364525352281,341,"no",0.759664661424077,NA,-0.546355444358397,-1.06821403048373,-0.795030333628221,NA,NA,-1.09011509441896,0.174041673450945,0.200474126084567
"188","AMP106","Ampahitra",0,3,4,3,-414,0,"New",13.676,"Low","Migrant",-0.108027687082651,1.22018766656771,342,"no",-1.31390979705491,-1.05232159792226,-0.787992393433962,-1.06821403048373,-1.18492575790027,-0.421123474198945,-0.299673359882061,-0.0460910050404445,1.17521539652145,0.206066662191316
"189","AMP107","Ampahitra",0,3,13,5,-221,29.4,"New",25.897,"Low","Migrant",-0.567238502513625,-0.161644585110566,82,"yes",-1.31390979705491,-1.05232159792226,-0.0630815462072659,-0.255855101828725,-1.08930972628082,-0.127791415027217,-0.178110216064568,-0.514310473813601,-0.189375806647453,-1.24799272556357
"190","AMP108","Ampahitra",0,4,2,6,321,18.4,"New",21.029,"Low","Migrant",-1.01617214291837,0.14077475499001,343,"no",-1.31390979705491,0.107015755720908,-0.949083692817672,0.150324362498776,-0.820792165981647,-0.23754150519351,-0.226532553361316,-0.972051153173329,0.10927026321246,0.211659198298066
