"","resp_id","site","Mig_status","Reason","hh_age","hh_size","dist2park","dist_mig","PA","new_dist","education","MigrantF","z.Mig_status","z.Reason","z.hh_age","z.hh_size","z.dist2park","z.dist_mig","c.PA","z.new_dist","c.education","c.MigrantF"
"287","AMP150","Ampahitra",0,4,6,6,-1094,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.624017256606674,0.158120768126074,-1.51864075168127,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"288","AMP151","Ampahitra",0,4,10,8,-1087,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.301712791214418,0.971313289917309,-1.51518630248536,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"289","AMP152","Ampahitra",0,4,8,3,-1042,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.462865023910546,-1.06166801456078,-1.49297912908304,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"290","AMP153","Ampahitra",0,4,2,8,-170,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.94632172199893,0.971313289917309,-1.06265345782044,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"291","AMP154","Ampahitra",0,2,1,3,-1028,29.4,"New",25.897,"High","Migrant",-1.30263266190122,-2.13752840523182,-1.02689783834699,-1.06166801456078,-1.48607023069121,-0.140634155853131,0.451851851851852,-0.173733139487565,0.9,-0.62962962962963
"292","AMP155","Ampahitra",0,4,9,7,-1081,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.382288907562482,0.564717029021691,-1.51222534603171,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"293","AMP156","Ampahitra",0,4,3,2,-1085,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.865745605650866,-1.4682642754564,-1.51419931700081,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"294","AMP157","Ampahitra",0,4,6,4,-2173,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.624017256606674,-0.655071753665162,-2.05111942059452,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"295","AMP158","Ampahitra",0,4,5,4,-149,0,"New",13.676,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.704593372954738,-0.655071753665162,-1.05229011023269,-0.422190471883088,0.451851851851852,-0.296474487919771,-0.1,-0.62962962962963
"296","AMP159","Ampahitra",0,4,7,7,-1100,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.54344114025861,0.564717029021691,-1.52160170813491,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"297","AMP160","Ampahitra",0,4,6,6,-1371,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.624017256606674,0.158120768126074,-1.65533824129107,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"298","AMP161","Ampahitra",0,4,9,5,-1372,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.382288907562482,-0.248475492769544,-1.65583173403334,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"299","AMP162","Ampahitra",0,4,12,10,-1058,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.14056055851829,1.78450581170854,-1.50087501295942,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"300","AMP163","Ampahitra",0,4,4,6,-974,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.785169489302802,0.158120768126074,-1.45942162260844,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"301","AMP164","Ampahitra",0,4,7,5,1801,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.54344114025861,-0.248475492769544,-0.0899792627991101,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"302","AMP165","Ampahitra",0,4,18,5,1655,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,0.342896139570095,-0.248475492769544,-0.16202920317106,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"303","AMP166","Ampahitra",0,4,1,3,1324,0,"New",13.676,"High","Migrant",-1.30263266190122,0.107158416093416,-1.02689783834699,-1.06166801456078,-0.325375300863632,-0.422190471883088,0.451851851851852,-0.296474487919771,0.9,-0.62962962962963
"304","AMP167","Ampahitra",0,4,5,4,1026,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.704593372954738,-0.655071753665162,-0.472436138061174,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"305","AMP168","Ampahitra",1,NA,8,6,2350,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.462865023910546,0.158120768126074,0.180948252709113,NA,0.451851851851852,NA,-0.1,0.37037037037037
"306","AMP169","Ampahitra",0,4,1,6,2435,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-1.02689783834699,0.158120768126074,0.222895135802372,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"307","AMP170","Ampahitra",0,4,4,8,578,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.785169489302802,0.971313289917309,-0.693520886599761,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"308","AMP171","Ampahitra",0,4,4,4,1330,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.785169489302802,-0.655071753665162,-0.32241434440999,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"309","AMP172","Ampahitra",0,3,1,3,1314,0,"New",13.676,"Low","Migrant",-1.30263266190122,-1.0151849945692,-1.02689783834699,-1.06166801456078,-0.330310228286368,-0.422190471883088,0.451851851851852,-0.296474487919771,-0.1,-0.62962962962963
"310","AMP173","Ampahitra",0,4,9,6,2575,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.382288907562482,0.158120768126074,0.291984119720681,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"311","AMP174","Ampahitra",0,4,8,5,2293,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.462865023910546,-0.248475492769544,0.152819166399516,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"312","AMP175","Ampahitra",0,4,13,5,2940,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.0599844421702254,-0.248475492769544,0.472108970650556,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"313","AMP176","Ampahitra",0,4,5,5,971,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.704593372954738,-0.248475492769544,-0.499578238886224,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"314","AMP177","Ampahitra",0,3,6,12,1087,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,-1.0151849945692,-0.624017256606674,2.59769833349978,-0.442333080782483,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"315","AMP178","Ampahitra",0,4,16,8,860,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,0.181743906873967,0.971313289917309,-0.554355933278597,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"316","AMP179","Ampahitra",0,2,14,6,1882,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,-2.13752840523182,0.0205916741778387,0.158120768126074,-0.050006350674946,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"317","AMP180","Ampahitra",0,4,3,4,1017,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.865745605650866,-0.655071753665162,-0.476877572741637,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"318","AMP181","Ampahitra",0,4,4,5,994,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.785169489302802,-0.248475492769544,-0.48822790581393,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"319","AMP182","Ampahitra",0,4,8,9,2322,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.462865023910546,1.37790955081293,0.167130455925452,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"320","AMP183","Ampahitra",0,4,16,10,2271,29.4,"New",25.897,"High","Migrant",-1.30263266190122,0.107158416093416,0.181743906873967,1.78450581170854,0.141962326069497,-0.140634155853131,0.451851851851852,-0.173733139487565,0.9,-0.62962962962963
"321","AMP184","Ampahitra",0,4,2,5,979,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.94632172199893,-0.248475492769544,-0.495630296948035,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"322","AMP185","Ampahitra",0,4,20,5,1300,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,0.504048372266223,-0.248475492769544,-0.337219126678199,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"323","AMP186","Ampahitra",0,4,16,14,1302,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,0.181743906873967,3.41089085529101,-0.336232141193652,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"324","AMP187","Ampahitra",0,5,2,4,1306,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,1.22950182675604,-0.94632172199893,-0.655071753665162,-0.334258170224558,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"325","AMP188","Ampahitra",0,4,11,9,1321,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.221136674866354,1.37790955081293,-0.326855779090453,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"326","AMP189","Ampahitra",0,4,16,8,2298,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,0.181743906873967,0.971313289917309,0.155286630110885,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"327","AMP190","Ampahitra",0,4,10,8,3313,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.301712791214418,0.971313289917309,0.65618176351862,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"328","AMP191","Ampahitra",0,6,5,6,1325,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,2.35184523741865,-0.704593372954738,0.158120768126074,-0.324881808121359,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"329","AMP192","Ampahitra",0,4,10,8,1255,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.301712791214418,0.971313289917309,-0.359426300080513,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"330","AMP193","Ampahitra",0,4,6,7,1296,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.624017256606674,0.564717029021691,-0.339193097647294,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"331","AMP194","Ampahitra",0,4,14,6,1003,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,0.0205916741778387,0.158120768126074,-0.483786471133468,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"332","AMP195","Ampahitra",0,4,18,10,-8,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,0.342896139570095,1.78450581170854,-0.982707633572109,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"333","AMP196","Ampahitra",0,4,7,10,2271,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.54344114025861,1.78450581170854,0.141962326069497,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"334","AMP197","Ampahitra",0,4,18,10,985,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,0.342896139570095,1.78450581170854,-0.492669340494393,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"335","AMP198","Ampahitra",0,4,18,9,985,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,0.342896139570095,1.37790955081293,-0.492669340494393,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"336","AMP199","Ampahitra",0,4,2,11,979,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.94632172199893,2.19110207260416,-0.495630296948035,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"337","AMP200","Ampahitra",0,4,13,7,-379,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.0599844421702254,0.564717029021691,-1.16579344095563,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"338","AMP201","Ampahitra",0,4,15,9,455,70.74,"New",83.827,"Low","Migrant",-1.30263266190122,0.107158416093416,0.101167790525903,1.37790955081293,-0.754220493899418,0.255268500768584,0.451851851851852,0.408085559037738,-0.1,-0.62962962962963
"339","AMP202","Ampahitra",0,NA,13,7,291,0,"New",13.676,"Low","Migrant",-1.30263266190122,NA,-0.0599844421702254,0.564717029021691,-0.835153303632293,-0.422190471883088,0.451851851851852,-0.296474487919771,-0.1,-0.62962962962963
"340","AMP203","Ampahitra",0,4,9,6,-970,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.382288907562482,0.158120768126074,-1.45744765163934,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"341","ANT001","Zahamena",0,3,4,6,1878,22.875,"Established",25.327,"High","Migrant",-1.30263266190122,-1.0151849945692,-0.785169489302802,0.158120768126074,-0.0519803216440405,-0.203122419869984,-0.548148148148148,-0.17945792212453,0.9,-0.62962962962963
"343","ANT003","Zahamena",1,NA,25,5,2048,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,0.906928954006544,-0.248475492769544,0.0319134445424768,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"344","ANT004","Zahamena",1,NA,4,5,2060,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,-0.785169489302802,-0.248475492769544,0.0378353574497604,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"345","ANT005","Zahamena",1,NA,14,6,1840,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,0.0205916741778387,0.158120768126074,-0.0707330458504385,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"346","ANT006","Zahamena",1,NA,9,3,1841,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,-0.382288907562482,-1.06166801456078,-0.0702395531081648,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"347","ANT007","Zahamena",1,NA,36,7,1863,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,1.79326623383525,0.564717029021691,-0.0593827127781449,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"348","ANT008","Zahamena",1,NA,3,3,2025,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,-0.865745605650866,-1.06166801456078,0.0205631114701833,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"349","ANT009","Zahamena",1,NA,14,6,2010,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,0.0205916741778387,0.158120768126074,0.0131607203360788,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"350","ANT010","Zahamena",0,3,25,4,2045,22.875,"Established",25.327,"Low","Migrant",-1.30263266190122,-1.0151849945692,0.906928954006544,-0.655071753665162,0.0304329663156559,-0.203122419869984,-0.548148148148148,-0.17945792212453,-0.1,-0.62962962962963
"351","ANT011","Zahamena",0,3,14,6,1894,0,"Established",3.657,"Low","Migrant",-1.30263266190122,-1.0151849945692,0.0205916741778387,0.158120768126074,-0.0440844377676624,-0.422190471883088,-0.548148148148148,-0.397100097112331,-0.1,-0.62962962962963
"352","ANT012","Zahamena",1,NA,5,4,1894,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,-0.704593372954738,-0.655071753665162,-0.0440844377676624,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"353","ANT013","Zahamena",1,NA,16,3,1898,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,0.181743906873967,-1.06166801456078,-0.0421104667985678,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"354","ANT014","Zahamena",0,3,22,10,1820,0,"Established",3.657,"Low","Migrant",-1.30263266190122,-1.0151849945692,0.665200604962351,1.78450581170854,-0.0806029006959111,-0.422190471883088,-0.548148148148148,-0.397100097112331,-0.1,-0.62962962962963
"355","ANT015","Zahamena",1,NA,43,4,1776,NA,"Established",NA,"High","Non-migrant",0.766254507000716,NA,2.3572990482717,-0.655071753665162,-0.102316581355951,NA,-0.548148148148148,NA,0.9,0.37037037037037
"356","ANT016","Zahamena",1,NA,5,4,1820,NA,"Established",NA,"High","Non-migrant",0.766254507000716,NA,-0.704593372954738,-0.655071753665162,-0.0806029006959111,NA,-0.548148148148148,NA,0.9,0.37037037037037
"357","ANT017","Zahamena",1,NA,30,7,1923,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,1.30980953574686,0.564717029021691,-0.0297731482417271,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"358","ANT018","Zahamena",1,NA,1,2,1880,NA,"Established",NA,"High","Non-migrant",0.766254507000716,NA,-1.02689783834699,-1.4682642754564,-0.0509933361594932,NA,-0.548148148148148,NA,0.9,0.37037037037037
"359","ANT019","Zahamena",1,NA,1,4,1913,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,-1.02689783834699,-0.655071753665162,-0.0347080756644634,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"360","ANT020","Zahamena",0,2,33,10,1972,794.363,"Established",793.794,"High","Migrant",-1.30263266190122,-2.13752840523182,1.55153788479106,1.78450581170854,-0.00559200387031914,7.18522176861027,-0.548148148148148,7.53862372468445,0.9,-0.62962962962963
"361","ANT021","Zahamena",1,NA,1,4,2049,NA,"Established",NA,"High","Non-migrant",0.766254507000716,NA,-1.02689783834699,-0.655071753665162,0.0324069372847505,NA,-0.548148148148148,NA,0.9,0.37037037037037
"362","ANT022","Zahamena",1,NA,14,5,2055,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,0.0205916741778387,-0.248475492769544,0.0353678937383922,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"363","ANT023","Zahamena",1,NA,50,3,1890,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,2.92133186270815,-1.06166801456078,-0.0460584087367569,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"364","ANT024","Zahamena",1,NA,1,3,1892,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,-1.02689783834699,-1.06166801456078,-0.0450714232522096,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"365","ANT025","Zahamena",1,NA,3,6,1892,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,-0.865745605650866,0.158120768126074,-0.0450714232522096,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"366","ANT026","Zahamena",1,NA,20,8,1953,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,0.504048372266223,0.971313289917309,-0.0149683659735181,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"367","ANT027","Zahamena",0,6,8,4,2009,0,"Established",3.657,"Low","Migrant",-1.30263266190122,2.35184523741865,-0.462865023910546,-0.655071753665162,0.0126672275938052,-0.422190471883088,-0.548148148148148,-0.397100097112331,-0.1,-0.62962962962963
"368","ANT028","Zahamena",0,3,11,5,-49,0,"Established",3.657,"Low","Migrant",-1.30263266190122,-1.0151849945692,-0.221136674866354,-0.248475492769544,-1.00294083600533,-0.422190471883088,-0.548148148148148,-0.397100097112331,-0.1,-0.62962962962963
"369","ANT029","Zahamena",1,NA,14,5,1884,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,0.0205916741778387,-0.248475492769544,-0.0490193651903987,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"370","ANT030","Zahamena",1,NA,3,6,1839,NA,"Established",NA,"High","Non-migrant",0.766254507000716,NA,-0.865745605650866,0.158120768126074,-0.0712265385927121,NA,-0.548148148148148,NA,0.9,0.37037037037037
"371","ANT031","Zahamena",1,NA,20,6,-63,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,0.504048372266223,0.158120768126074,-1.00984973439716,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"372","ANT032","Zahamena",0,2,12,2,-66,0,"Established",3.657,"Low","Migrant",-1.30263266190122,-2.13752840523182,-0.14056055851829,-1.4682642754564,-1.01133021262398,-0.422190471883088,-0.548148148148148,-0.397100097112331,-0.1,-0.62962962962963
"373","ANT033","Zahamena",0,6,40,4,-57,0,"Established",3.657,"Low","Migrant",-1.30263266190122,2.35184523741865,2.11557069922751,-0.655071753665162,-1.00688877794352,-0.422190471883088,-0.548148148148148,-0.397100097112331,-0.1,-0.62962962962963
"374","ANT034","Zahamena",1,NA,5,7,1939,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,-0.704593372954738,0.564717029021691,-0.021877264365349,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"375","ANT035","Zahamena",1,NA,6,5,1928,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,-0.624017256606674,-0.248475492769544,-0.0273056845303589,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"376","ANT036","Zahamena",1,NA,42,10,1987,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,2.27672293192363,1.78450581170854,0.00181038726378533,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"377","ANT037","Zahamena",1,NA,19,7,1925,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,0.423472255918159,0.564717029021691,-0.0287861627571798,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"378","ANT038","Zahamena",0,4,20,5,1891,22.875,"Established",25.327,"Low","Migrant",-1.30263266190122,0.107158416093416,0.504048372266223,-0.248475492769544,-0.0455649159944833,-0.203122419869984,-0.548148148148148,-0.17945792212453,-0.1,-0.62962962962963
"379","ANT039","Zahamena",1,NA,5,3,1847,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,-0.704593372954738,-1.06166801456078,-0.067278596654523,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"380","ANT040","Zahamena",1,NA,5,3,1898,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,-0.704593372954738,-1.06166801456078,-0.0421104667985678,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"381","ANT041","Zahamena",1,NA,20,12,1848,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,0.504048372266223,2.59769833349978,-0.0667851039122494,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"382","ANT042","Zahamena",1,NA,2,2,2235,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,-0.94632172199893,-1.4682642754564,0.124196587347646,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"383","ANT043","Zahamena",1,NA,4,4,2135,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,-0.785169489302802,-0.655071753665162,0.0748473131202827,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"384","ANT044","Zahamena",1,NA,10,7,1820,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,-0.301712791214418,0.564717029021691,-0.0806029006959111,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"385","ANT045","Zahamena",1,NA,25,10,1892,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,0.906928954006544,1.78450581170854,-0.0450714232522096,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"386","ANT046","Zahamena",1,NA,13,8,1894,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,-0.0599844421702254,0.971313289917309,-0.0440844377676624,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"387","ANT047","Zahamena",1,NA,27,10,1894,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,1.06808118670267,1.78450581170854,-0.0440844377676624,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"388","ANT048","Zahamena",1,NA,3,8,1995,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,-0.865745605650866,0.971313289917309,0.00575832920197438,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"389","ANT049","Zahamena",0,4,22,9,1890,96.516,"Established",99.197,"Low","Migrant",-1.30263266190122,0.107158416093416,0.665200604962351,1.37790955081293,-0.0460584087367569,0.5021186913124,-0.548148148148148,0.562453820669603,-0.1,-0.62962962962963
"390","ANT050","Zahamena",1,NA,3,4,2007,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,-0.865745605650866,-0.655071753665162,0.011680242109258,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"391","ANT051","Zahamena",1,NA,1,5,2038,NA,"Established",NA,"High","Non-migrant",0.766254507000716,NA,-1.02689783834699,-0.248475492769544,0.0269785171197405,NA,-0.548148148148148,NA,0.9,0.37037037037037
"392","ANT052","Zahamena",1,NA,30,7,2048,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,1.30980953574686,0.564717029021691,0.0319134445424768,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"393","ANT053","Zahamena",1,NA,2,4,1855,NA,"Established",NA,"High","Non-migrant",0.766254507000716,NA,-0.94632172199893,-0.655071753665162,-0.063330654716334,NA,-0.548148148148148,NA,0.9,0.37037037037037
"396","ANT056","Zahamena",1,NA,23,10,2218,NA,"Established",NA,"High","Non-migrant",0.766254507000716,NA,0.745776721310416,1.78450581170854,0.115807210728994,NA,-0.548148148148148,NA,0.9,0.37037037037037
"397","ANT057","Zahamena",1,NA,4,5,2003,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,-0.785169489302802,-0.248475492769544,0.00970627114016343,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"398","ANT058","Zahamena",1,NA,13,1,1929,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,-0.0599844421702254,-1.87486053635201,-0.0268121917880853,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"400","ANT060","Zahamena",1,NA,13,5,2126,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,-0.0599844421702254,-0.248475492769544,0.0704058784398201,NA,-0.548148148148148,NA,-0.1,0.37037037037037
"401","ANT061","Zahamena",0,4,13,3,1915,64.028,"Established",65.427,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.0599844421702254,-1.06166801456078,-0.0337210901799161,0.190989385353854,-0.548148148148148,0.223285558125162,-0.1,-0.62962962962963
"402","ANT062","Zahamena",1,NA,3,3,1923,NA,"Established",NA,"High","Non-migrant",0.766254507000716,NA,-0.865745605650866,-1.06166801456078,-0.0297731482417271,NA,-0.548148148148148,NA,0.9,0.37037037037037
"404","ANT064","Zahamena",1,NA,4,3,1886,NA,"Established",NA,"Low","Non-migrant",0.766254507000716,NA,-0.785169489302802,-1.06166801456078,-0.0480323797058514,NA,-0.548148148148148,NA,-0.1,0.37037037037037
